item_id,transaction_id,product_id,quantity,unit_price,discount_pct,line_total
ITM0001429,TXN001226,PRD019,1,468.95,0.0,468.95
ITM0001430,TXN001227,PRD019,1,399.73,0.0,399.73
ITM0001431,TXN001228,PRD010,1,282.59,0.0,282.59
ITM0001432,TXN001229,PRD016,2,154.68,0.0,309.36
ITM0001433,TXN001230,PRD009,1,60.16,0.0,60.16
ITM0001434,TXN001231,PRD007,1,338.09,0.0,338.09
ITM0001435,TXN001231,PRD010,1,281.7,0.05,267.61
ITM0001436,TXN001232,PRD019,1,424.6,0.0,424.6
ITM0001437,TXN001233,PRD012,1,62.42,0.0,62.42
ITM0001438,TXN001234,PRD012,1,68.31,0.0,68.31
ITM0001439,TXN001235,PRD002,2,56.91,0.0,113.82
ITM0001440,TXN001235,PRD014,1,79.05,0.0,79.05
ITM0001441,TXN001235,PRD010,1,247.57,0.0,247.57
ITM0001442,TXN001236,PRD001,1,139.8,0.0,139.8
ITM0001443,TXN001237,PRD012,1,60.26,0.0,60.26
ITM0001444,TXN001238,PRD015,1,233.03,0.0,233.03
ITM0001445,TXN001238,PRD017,2,200.26,0.21,316.41
ITM0001446,TXN001239,PRD017,3,221.49,0.0,664.47
ITM0001447,TXN001240,PRD002,2,52.27,0.0,104.54
ITM0001448,TXN001241,PRD008,2,454.16,0.0,908.32
ITM0001449,TXN001241,PRD006,1,28.78,0.0,28.78
ITM0001450,TXN001242,PRD015,1,251.8,0.0,251.8
ITM0001451,TXN001243,PRD004,1,36.53,0.0,36.53
ITM0001452,TXN001244,PRD020,1,21.56,0.0,21.56
ITM0001453,TXN001245,PRD005,1,573.6,0.0,573.6
ITM0001454,TXN001246,PRD013,1,156.73,0.24,119.11
ITM0001455,TXN001247,PRD011,1,38.41,0.0,38.41
ITM0001456,TXN001248,PRD004,1,37.4,0.0,37.4
ITM0001457,TXN001249,PRD020,1,24.45,0.11,21.76
ITM0001458,TXN001250,PRD003,2,206.48,0.0,412.96
ITM0001459,TXN001251,PRD007,2,304.24,0.22,474.61
ITM0001460,TXN001252,PRD013,2,130.63,0.0,261.26
ITM0001461,TXN001253,PRD019,3,479.87,0.23,1108.5
ITM0001462,TXN001254,PRD009,1,59.77,0.0,59.77
ITM0001463,TXN001254,PRD005,1,541.01,0.0,541.01
ITM0001464,TXN001255,PRD018,1,141.94,0.0,141.94
ITM0001465,TXN001256,PRD019,3,394.32,0.0,1182.96
ITM0001466,TXN001257,PRD010,1,292.58,0.06,275.03
ITM0001467,TXN001258,PRD006,3,28.45,0.0,85.35
ITM0001468,TXN001259,PRD012,1,72.42,0.0,72.42
ITM0001469,TXN001260,PRD008,1,521.37,0.0,521.37
ITM0001470,TXN001260,PRD008,1,461.8,0.0,461.8
ITM0001471,TXN001261,PRD003,1,174.04,0.0,174.04
ITM0001472,TXN001262,PRD005,1,556.7,0.0,556.7
ITM0001473,TXN001263,PRD001,1,116.14,0.11,103.36
ITM0001474,TXN001264,PRD015,1,271.43,0.0,271.43
ITM0001475,TXN001264,PRD010,1,270.41,0.0,270.41
ITM0001476,TXN001265,PRD010,1,260.14,0.0,260.14
ITM0001477,TXN001266,PRD010,1,276.66,0.0,276.66
ITM0001478,TXN001267,PRD003,1,167.42,0.0,167.42
ITM0001479,TXN001268,PRD014,1,86.13,0.0,86.13
ITM0001480,TXN001269,PRD015,1,230.37,0.0,230.37
ITM0001481,TXN001270,PRD004,2,32.8,0.0,65.6
ITM0001482,TXN001271,PRD002,1,57.14,0.0,57.14
ITM0001483,TXN001271,PRD017,1,210.09,0.0,210.09
ITM0001484,TXN001272,PRD003,2,206.99,0.0,413.98
ITM0001485,TXN001273,PRD018,1,174.14,0.0,174.14
ITM0001486,TXN001274,PRD020,1,23.63,0.0,23.63
ITM0001487,TXN001274,PRD003,1,172.64,0.0,172.64
ITM0001488,TXN001275,PRD003,1,203.01,0.0,203.01
ITM0001489,TXN001276,PRD007,2,355.12,0.05,674.73
ITM0001490,TXN001277,PRD018,1,160.72,0.0,160.72
ITM0001491,TXN001278,PRD016,1,186.83,0.0,186.83
ITM0001492,TXN001279,PRD019,1,493.35,0.0,493.35
ITM0001493,TXN001280,PRD019,3,485.05,0.07,1353.29
ITM0001494,TXN001280,PRD005,3,525.43,0.0,1576.29
ITM0001495,TXN001281,PRD006,2,27.3,0.0,54.6
ITM0001496,TXN001282,PRD009,1,50.78,0.0,50.78
ITM0001497,TXN001283,PRD003,2,201.87,0.0,403.74
ITM0001498,TXN001283,PRD006,1,28.33,0.0,28.33
ITM0001499,TXN001284,PRD015,2,261.09,0.0,522.18
ITM0001500,TXN001284,PRD004,1,35.08,0.0,35.08
ITM0001501,TXN001285,PRD003,1,198.89,0.0,198.89
ITM0001502,TXN001286,PRD019,1,437.3,0.0,437.3
ITM0001503,TXN001287,PRD017,1,223.3,0.0,223.3
ITM0001504,TXN001288,PRD013,1,143.9,0.0,143.9
ITM0001505,TXN001289,PRD004,3,31.99,0.0,95.97
ITM0001506,TXN001290,PRD004,1,36.76,0.0,36.76
ITM0001507,TXN001291,PRD009,1,60.12,0.0,60.12
ITM0001508,TXN001292,PRD014,2,77.28,0.0,154.56
ITM0001509,TXN001293,PRD001,2,135.09,0.19,218.85
ITM0001510,TXN001294,PRD004,1,36.28,0.0,36.28
ITM0001511,TXN001295,PRD019,1,432.74,0.0,432.74
ITM0001512,TXN001295,PRD002,1,61.92,0.0,61.92
ITM0001513,TXN001295,PRD001,1,134.85,0.0,134.85
ITM0001514,TXN001296,PRD008,1,473.61,0.11,421.51
ITM0001515,TXN001297,PRD004,1,37.73,0.0,37.73
ITM0001516,TXN001298,PRD005,1,529.98,0.0,529.98
ITM0001517,TXN001299,PRD002,1,59.1,0.18,48.46
ITM0001518,TXN001300,PRD002,2,61.33,0.0,122.66
ITM0001519,TXN001301,PRD010,1,289.16,0.0,289.16
ITM0001520,TXN001301,PRD015,2,260.74,0.0,521.48
ITM0001521,TXN001302,PRD007,1,312.83,0.22,244.01
ITM0001522,TXN001303,PRD004,1,31.28,0.0,31.28
ITM0001523,TXN001304,PRD013,1,163.74,0.0,163.74
ITM0001524,TXN001305,PRD013,1,158.27,0.0,158.27
ITM0001525,TXN001306,PRD001,1,127.15,0.0,127.15
ITM0001526,TXN001307,PRD010,1,268.56,0.0,268.56
ITM0001527,TXN001308,PRD006,1,27.46,0.0,27.46
ITM0001528,TXN001309,PRD010,1,288.61,0.0,288.61
ITM0001529,TXN001310,PRD018,1,175.52,0.0,175.52
ITM0001530,TXN001310,PRD008,2,540.4,0.0,1080.8
ITM0001531,TXN001311,PRD010,1,240.45,0.0,240.45
ITM0001532,TXN001312,PRD003,2,201.43,0.0,402.86
ITM0001533,TXN001313,PRD008,1,471.07,0.0,471.07
ITM0001534,TXN001313,PRD018,2,146.34,0.0,292.68
ITM0001535,TXN001314,PRD011,1,42.47,0.0,42.47
ITM0001536,TXN001315,PRD011,1,41.01,0.0,41.01
ITM0001537,TXN001316,PRD016,1,161.97,0.19,131.2
ITM0001538,TXN001317,PRD018,1,174.6,0.09,158.89
ITM0001539,TXN001317,PRD016,1,154.78,0.0,154.78
ITM0001540,TXN001317,PRD016,1,156.22,0.0,156.22
ITM0001541,TXN001318,PRD008,1,494.26,0.0,494.26
ITM0001542,TXN001319,PRD004,1,29.88,0.0,29.88
ITM0001543,TXN001320,PRD016,1,163.93,0.0,163.93
ITM0001544,TXN001321,PRD007,1,339.8,0.0,339.8
ITM0001545,TXN001322,PRD012,1,72.26,0.0,72.26
ITM0001546,TXN001323,PRD008,1,482.37,0.0,482.37
ITM0001547,TXN001324,PRD002,1,57.34,0.0,57.34
ITM0001548,TXN001325,PRD020,2,26.89,0.0,53.78
ITM0001549,TXN001326,PRD007,1,306.12,0.07,284.69
ITM0001550,TXN001327,PRD010,2,288.52,0.0,577.04
ITM0001551,TXN001328,PRD007,1,344.73,0.0,344.73
ITM0001552,TXN001329,PRD015,1,256.09,0.0,256.09
ITM0001553,TXN001330,PRD012,1,73.32,0.0,73.32
ITM0001554,TXN001331,PRD003,2,192.71,0.0,385.42
ITM0001555,TXN001332,PRD020,1,22.65,0.0,22.65
ITM0001556,TXN001333,PRD012,1,61.13,0.0,61.13
ITM0001557,TXN001334,PRD017,1,205.61,0.0,205.61
ITM0001558,TXN001334,PRD012,1,74.17,0.0,74.17
ITM0001559,TXN001335,PRD009,3,57.83,0.0,173.49
ITM0001560,TXN001336,PRD002,1,52.17,0.0,52.17
ITM0001561,TXN001337,PRD002,1,55.66,0.0,55.66
ITM0001562,TXN001338,PRD019,1,453.03,0.0,453.03
ITM0001563,TXN001339,PRD020,1,25.89,0.0,25.89
ITM0001564,TXN001340,PRD006,1,30.71,0.0,30.71
ITM0001565,TXN001341,PRD005,1,529.01,0.0,529.01
ITM0001566,TXN001341,PRD002,1,59.64,0.0,59.64
ITM0001567,TXN001342,PRD019,1,492.84,0.0,492.84
ITM0001568,TXN001343,PRD016,2,158.11,0.08,290.92
ITM0001569,TXN001344,PRD006,1,31.69,0.0,31.69
ITM0001570,TXN001345,PRD012,1,73.78,0.15,62.71
ITM0001571,TXN001346,PRD012,2,73.71,0.0,147.42
ITM0001572,TXN001347,PRD005,2,653.3,0.22,1019.15
ITM0001573,TXN001348,PRD015,1,232.7,0.0,232.7
ITM0001574,TXN001349,PRD019,1,468.91,0.0,468.91
ITM0001575,TXN001350,PRD004,1,33.74,0.16,28.34
ITM0001576,TXN001351,PRD006,1,28.83,0.14,24.79
ITM0001577,TXN001351,PRD009,1,51.66,0.11,45.98
ITM0001578,TXN001352,PRD003,1,182.78,0.1,164.5
ITM0001579,TXN001353,PRD017,1,233.28,0.0,233.28
ITM0001580,TXN001354,PRD017,1,246.21,0.0,246.21
ITM0001581,TXN001355,PRD011,1,44.98,0.2,35.98
ITM0001582,TXN001356,PRD020,2,22.09,0.0,44.18
ITM0001583,TXN001356,PRD012,1,71.0,0.0,71.0
ITM0001584,TXN001357,PRD012,1,76.36,0.0,76.36
ITM0001585,TXN001357,PRD004,1,33.55,0.17,27.85
ITM0001586,TXN001358,PRD004,1,35.25,0.0,35.25
ITM0001587,TXN001359,PRD018,3,147.52,0.0,442.56
ITM0001588,TXN001359,PRD015,1,254.14,0.0,254.14
ITM0001589,TXN001360,PRD007,1,327.31,0.0,327.31
ITM0001590,TXN001361,PRD014,1,77.92,0.0,77.92
ITM0001591,TXN001362,PRD016,1,192.54,0.0,192.54
ITM0001592,TXN001363,PRD017,1,216.53,0.0,216.53
ITM0001593,TXN001364,PRD017,2,198.78,0.0,397.56
ITM0001594,TXN001364,PRD018,1,142.48,0.0,142.48
ITM0001595,TXN001365,PRD004,1,33.56,0.0,33.56
ITM0001596,TXN001366,PRD012,1,60.07,0.0,60.07
ITM0001597,TXN001367,PRD006,2,32.5,0.0,65.0
ITM0001598,TXN001367,PRD003,1,171.29,0.0,171.29
ITM0001599,TXN001368,PRD013,1,148.39,0.23,114.26
ITM0001600,TXN001369,PRD002,1,63.24,0.0,63.24
ITM0001601,TXN001370,PRD008,1,466.44,0.0,466.44
ITM0001602,TXN001371,PRD005,1,513.57,0.0,513.57
ITM0001603,TXN001371,PRD007,1,384.33,0.0,384.33
ITM0001604,TXN001372,PRD017,2,214.93,0.0,429.86
ITM0001605,TXN001373,PRD008,3,540.2,0.0,1620.6
ITM0001606,TXN001374,PRD017,1,222.59,0.0,222.59
ITM0001607,TXN001375,PRD008,1,466.05,0.0,466.05
ITM0001608,TXN001376,PRD016,1,161.45,0.0,161.45
ITM0001609,TXN001377,PRD010,3,268.86,0.0,806.58
ITM0001610,TXN001378,PRD003,1,188.07,0.0,188.07
ITM0001611,TXN001379,PRD019,1,392.01,0.0,392.01
ITM0001612,TXN001380,PRD008,1,487.16,0.13,423.83
ITM0001613,TXN001381,PRD005,1,512.88,0.0,512.88
ITM0001614,TXN001381,PRD012,2,70.6,0.0,141.2
ITM0001615,TXN001382,PRD009,1,55.26,0.0,55.26
ITM0001616,TXN001383,PRD012,1,71.96,0.0,71.96
ITM0001617,TXN001384,PRD015,1,272.12,0.0,272.12
ITM0001618,TXN001385,PRD011,1,45.11,0.0,45.11
ITM0001619,TXN001386,PRD008,1,464.59,0.0,464.59
ITM0001620,TXN001387,PRD003,1,178.99,0.0,178.99
ITM0001621,TXN001388,PRD014,2,82.7,0.17,137.28
ITM0001622,TXN001389,PRD015,1,251.46,0.0,251.46
ITM0001623,TXN001390,PRD013,3,159.1,0.0,477.3
ITM0001624,TXN001391,PRD009,1,52.56,0.15,44.68
ITM0001625,TXN001392,PRD016,2,177.57,0.0,355.14
ITM0001626,TXN001393,PRD013,1,159.05,0.0,159.05
ITM0001627,TXN001394,PRD015,1,266.05,0.0,266.05
ITM0001628,TXN001395,PRD010,2,289.59,0.0,579.18
ITM0001629,TXN001396,PRD014,1,87.37,0.0,87.37
ITM0001630,TXN001397,PRD016,1,161.34,0.17,133.91
ITM0001631,TXN001398,PRD004,1,37.74,0.0,37.74
ITM0001632,TXN001399,PRD016,1,186.49,0.06,175.3
ITM0001633,TXN001400,PRD007,1,313.11,0.24,237.96
ITM0001634,TXN001401,PRD018,3,169.2,0.0,507.6
ITM0001635,TXN001402,PRD014,1,89.57,0.22,69.86
ITM0001636,TXN001403,PRD020,1,22.69,0.0,22.69
ITM0001637,TXN001404,PRD002,2,63.26,0.0,126.52
ITM0001638,TXN001405,PRD020,1,21.71,0.0,21.71
ITM0001639,TXN001406,PRD009,2,59.22,0.0,118.44
ITM0001640,TXN001407,PRD002,1,53.65,0.0,53.65
ITM0001641,TXN001408,PRD004,1,31.59,0.0,31.59
ITM0001642,TXN001409,PRD007,1,323.61,0.0,323.61
ITM0001643,TXN001410,PRD012,1,74.97,0.0,74.97
ITM0001644,TXN001411,PRD020,1,22.01,0.0,22.01
ITM0001645,TXN001412,PRD008,1,510.63,0.14,439.14
ITM0001646,TXN001413,PRD009,1,54.09,0.0,54.09
ITM0001647,TXN001414,PRD010,1,287.25,0.0,287.25
ITM0001648,TXN001415,PRD012,1,64.27,0.0,64.27
ITM0001649,TXN001415,PRD002,1,60.44,0.0,60.44
ITM0001650,TXN001415,PRD012,1,65.06,0.0,65.06
ITM0001651,TXN001416,PRD011,1,41.45,0.0,41.45
ITM0001652,TXN001417,PRD007,1,355.99,0.0,355.99
ITM0001653,TXN001418,PRD004,1,31.07,0.0,31.07
ITM0001654,TXN001419,PRD018,1,170.41,0.0,170.41
ITM0001655,TXN001420,PRD003,3,187.78,0.0,563.34
ITM0001656,TXN001421,PRD017,1,250.98,0.0,250.98
ITM0001657,TXN001422,PRD008,1,502.29,0.0,502.29
ITM0001658,TXN001423,PRD008,2,426.11,0.17,707.34
ITM0001659,TXN001424,PRD010,1,297.44,0.0,297.44
ITM0001660,TXN001425,PRD002,1,59.15,0.0,59.15
ITM0001661,TXN001426,PRD016,1,156.17,0.06,146.8
ITM0001662,TXN001427,PRD008,2,549.22,0.0,1098.44
ITM0001663,TXN001428,PRD020,1,23.78,0.15,20.21
ITM0001664,TXN001429,PRD020,1,24.48,0.0,24.48
ITM0001665,TXN001430,PRD009,1,55.45,0.0,55.45
ITM0001666,TXN001431,PRD011,1,43.08,0.07,40.06
ITM0001667,TXN001432,PRD012,1,62.2,0.16,52.25
ITM0001668,TXN001433,PRD019,2,440.44,0.0,880.88
ITM0001669,TXN001434,PRD009,2,52.34,0.0,104.68
ITM0001670,TXN001434,PRD010,1,274.98,0.12,241.98
ITM0001671,TXN001435,PRD007,1,301.24,0.0,301.24
ITM0001672,TXN001436,PRD005,1,567.67,0.0,567.67
ITM0001673,TXN001437,PRD012,1,72.13,0.0,72.13
ITM0001674,TXN001438,PRD010,1,281.44,0.0,281.44
ITM0001675,TXN001439,PRD017,1,226.7,0.0,226.7
ITM0001676,TXN001440,PRD004,1,29.91,0.0,29.91
ITM0001677,TXN001440,PRD019,3,393.51,0.23,909.01
ITM0001678,TXN001441,PRD001,2,138.0,0.0,276.0
ITM0001679,TXN001442,PRD009,1,50.02,0.0,50.02
ITM0001680,TXN001443,PRD005,1,611.78,0.0,611.78
ITM0001681,TXN001444,PRD004,1,33.3,0.0,33.3
ITM0001682,TXN001445,PRD016,1,158.01,0.0,158.01
ITM0001683,TXN001446,PRD002,2,65.41,0.0,130.82
ITM0001684,TXN001447,PRD019,1,457.53,0.0,457.53
ITM0001685,TXN001448,PRD018,3,156.16,0.0,468.48
ITM0001686,TXN001449,PRD020,1,25.11,0.11,22.35
ITM0001687,TXN001450,PRD009,1,48.11,0.19,38.97
ITM0001688,TXN001451,PRD002,1,56.97,0.0,56.97
ITM0001689,TXN001452,PRD020,1,26.06,0.07,24.24
ITM0001690,TXN001453,PRD018,1,161.58,0.0,161.58
ITM0001691,TXN001453,PRD017,2,216.86,0.0,433.72
ITM0001692,TXN001453,PRD010,1,274.85,0.0,274.85
ITM0001693,TXN001454,PRD009,2,53.58,0.0,107.16
ITM0001694,TXN001455,PRD004,2,35.71,0.0,71.42
ITM0001695,TXN001456,PRD018,2,161.6,0.0,323.2
ITM0001696,TXN001457,PRD015,1,230.21,0.0,230.21
ITM0001697,TXN001457,PRD010,1,305.14,0.2,244.11
ITM0001698,TXN001458,PRD019,1,410.56,0.18,336.66
ITM0001699,TXN001459,PRD006,3,26.54,0.0,79.62
ITM0001700,TXN001460,PRD003,1,183.43,0.0,183.43
ITM0001701,TXN001461,PRD010,3,294.11,0.0,882.33
ITM0001702,TXN001462,PRD008,1,523.37,0.0,523.37
ITM0001703,TXN001463,PRD004,3,33.1,0.0,99.3
ITM0001704,TXN001464,PRD012,2,69.4,0.0,138.8
ITM0001705,TXN001465,PRD006,1,27.27,0.0,27.27
ITM0001706,TXN001466,PRD002,1,60.17,0.0,60.17
ITM0001707,TXN001467,PRD002,2,53.43,0.0,106.86
ITM0001708,TXN001468,PRD016,2,192.59,0.0,385.18
ITM0001709,TXN001469,PRD001,1,142.93,0.13,124.35
ITM0001710,TXN001470,PRD014,1,77.87,0.0,77.87
ITM0001711,TXN001471,PRD015,2,250.51,0.0,501.02
ITM0001712,TXN001472,PRD015,1,273.18,0.0,273.18
ITM0001713,TXN001473,PRD013,1,145.8,0.0,145.8
ITM0001714,TXN001474,PRD003,1,193.68,0.08,178.19
ITM0001715,TXN001475,PRD018,2,173.6,0.15,295.12
ITM0001716,TXN001476,PRD012,1,76.71,0.0,76.71
ITM0001717,TXN001477,PRD011,2,47.96,0.0,95.92
ITM0001718,TXN001478,PRD006,1,30.31,0.1,27.28
ITM0001719,TXN001479,PRD019,1,430.34,0.0,430.34
ITM0001720,TXN001480,PRD016,1,184.89,0.0,184.89
ITM0001721,TXN001481,PRD014,1,98.09,0.0,98.09
ITM0001722,TXN001482,PRD019,3,420.4,0.0,1261.2
ITM0001723,TXN001483,PRD006,1,32.56,0.0,32.56
ITM0001724,TXN001483,PRD008,2,545.23,0.0,1090.46
ITM0001725,TXN001484,PRD017,1,228.1,0.22,177.92
ITM0001726,TXN001485,PRD012,1,67.44,0.0,67.44
ITM0001727,TXN001485,PRD005,3,587.27,0.0,1761.81
ITM0001728,TXN001486,PRD011,1,47.87,0.0,47.87
ITM0001729,TXN001487,PRD016,1,177.27,0.0,177.27
ITM0001730,TXN001488,PRD017,1,197.57,0.0,197.57
ITM0001731,TXN001489,PRD017,1,207.93,0.0,207.93
ITM0001732,TXN001490,PRD007,1,297.55,0.0,297.55
ITM0001733,TXN001491,PRD002,1,53.98,0.0,53.98
ITM0001734,TXN001491,PRD003,1,163.76,0.18,134.28
ITM0001735,TXN001492,PRD013,2,137.62,0.2,220.19
ITM0001736,TXN001493,PRD017,1,195.55,0.16,164.26
ITM0001737,TXN001494,PRD002,1,55.35,0.0,55.35
ITM0001738,TXN001494,PRD003,3,206.73,0.13,539.57
ITM0001739,TXN001495,PRD020,1,25.07,0.0,25.07
ITM0001740,TXN001496,PRD011,1,46.61,0.0,46.61
ITM0001741,TXN001497,PRD012,2,62.31,0.0,124.62
ITM0001742,TXN001497,PRD015,2,223.21,0.0,446.42
ITM0001743,TXN001498,PRD001,1,118.12,0.0,118.12
ITM0001744,TXN001499,PRD007,1,351.29,0.0,351.29
ITM0001745,TXN001499,PRD019,1,486.58,0.0,486.58
ITM0001746,TXN001499,PRD015,1,274.4,0.0,274.4
ITM0001747,TXN001500,PRD008,1,509.73,0.0,509.73
ITM0001748,TXN001500,PRD009,1,52.57,0.0,52.57
ITM0001749,TXN001501,PRD003,1,173.18,0.0,173.18
ITM0001750,TXN001502,PRD013,1,160.85,0.07,149.59
ITM0001751,TXN001503,PRD014,3,97.52,0.0,292.56
ITM0001752,TXN001504,PRD007,1,326.25,0.0,326.25
ITM0001753,TXN001505,PRD002,1,57.43,0.18,47.09
ITM0001754,TXN001506,PRD011,2,48.36,0.0,96.72
ITM0001755,TXN001507,PRD009,1,47.84,0.0,47.84
ITM0001756,TXN001508,PRD008,1,517.44,0.0,517.44
ITM0001757,TXN001509,PRD012,1,70.83,0.0,70.83
ITM0001758,TXN001510,PRD015,1,267.22,0.0,267.22
ITM0001759,TXN001510,PRD005,1,559.97,0.0,559.97
ITM0001760,TXN001511,PRD019,1,472.53,0.0,472.53
ITM0001761,TXN001512,PRD007,1,306.74,0.18,251.53
ITM0001762,TXN001513,PRD004,2,36.19,0.23,55.73
ITM0001763,TXN001514,PRD001,1,113.22,0.0,113.22
ITM0001764,TXN001515,PRD005,2,649.38,0.0,1298.76
ITM0001765,TXN001516,PRD009,1,56.95,0.0,56.95
ITM0001766,TXN001517,PRD020,2,24.47,0.0,48.94
ITM0001767,TXN001517,PRD010,1,259.27,0.0,259.27
ITM0001768,TXN001518,PRD006,1,32.14,0.0,32.14
ITM0001769,TXN001519,PRD007,1,298.73,0.0,298.73
ITM0001770,TXN001520,PRD009,1,51.59,0.0,51.59
ITM0001771,TXN001521,PRD011,2,39.39,0.0,78.78
ITM0001772,TXN001522,PRD020,1,25.06,0.19,20.3
ITM0001773,TXN001523,PRD009,3,55.67,0.0,167.01
ITM0001774,TXN001524,PRD010,1,303.12,0.11,269.78
ITM0001775,TXN001525,PRD012,2,63.37,0.0,126.74
ITM0001776,TXN001526,PRD015,1,239.23,0.0,239.23
ITM0001777,TXN001527,PRD017,1,226.63,0.1,203.97
ITM0001778,TXN001527,PRD012,1,59.55,0.0,59.55
ITM0001779,TXN001527,PRD005,1,536.2,0.0,536.2
ITM0001780,TXN001528,PRD011,3,39.01,0.0,117.03
ITM0001781,TXN001528,PRD006,2,27.24,0.0,54.48
ITM0001782,TXN001529,PRD015,1,235.31,0.0,235.31
ITM0001783,TXN001530,PRD017,1,202.26,0.0,202.26
ITM0001784,TXN001531,PRD017,1,222.26,0.0,222.26
ITM0001785,TXN001532,PRD020,1,26.9,0.0,26.9
ITM0001786,TXN001533,PRD013,1,160.3,0.24,121.83
ITM0001787,TXN001533,PRD018,3,166.55,0.0,499.65
ITM0001788,TXN001534,PRD015,1,254.13,0.0,254.13
ITM0001789,TXN001535,PRD014,1,91.07,0.0,91.07
ITM0001790,TXN001536,PRD009,1,48.11,0.0,48.11
ITM0001791,TXN001537,PRD013,3,139.52,0.0,418.56
ITM0001792,TXN001538,PRD020,1,23.73,0.0,23.73
ITM0001793,TXN001539,PRD005,1,626.59,0.0,626.59
ITM0001794,TXN001540,PRD008,2,490.73,0.14,844.06
ITM0001795,TXN001540,PRD017,1,229.29,0.0,229.29
ITM0001796,TXN001540,PRD003,1,172.8,0.0,172.8
ITM0001797,TXN001541,PRD019,1,489.61,0.0,489.61
ITM0001798,TXN001542,PRD013,1,156.79,0.08,144.25
ITM0001799,TXN001543,PRD010,1,268.77,0.16,225.77
ITM0001800,TXN001544,PRD019,2,449.03,0.0,898.06
ITM0001801,TXN001545,PRD019,1,420.92,0.0,420.92
ITM0001802,TXN001546,PRD009,1,47.45,0.15,40.33
ITM0001803,TXN001547,PRD006,1,32.37,0.0,32.37
ITM0001804,TXN001548,PRD007,1,324.25,0.0,324.25
ITM0001805,TXN001549,PRD009,3,51.77,0.0,155.31
ITM0001806,TXN001550,PRD007,1,334.34,0.0,334.34
ITM0001807,TXN001551,PRD015,2,228.35,0.0,456.7
ITM0001808,TXN001552,PRD001,2,112.65,0.0,225.3
ITM0001809,TXN001553,PRD013,1,141.03,0.0,141.03
ITM0001810,TXN001554,PRD006,2,31.85,0.0,63.7
ITM0001811,TXN001555,PRD018,1,160.84,0.0,160.84
ITM0001812,TXN001555,PRD008,1,506.44,0.0,506.44
ITM0001813,TXN001555,PRD009,1,56.96,0.19,46.14
ITM0001814,TXN001556,PRD011,2,39.51,0.0,79.02
ITM0001815,TXN001557,PRD017,1,242.45,0.0,242.45
ITM0001816,TXN001558,PRD019,1,425.86,0.13,370.5
ITM0001817,TXN001559,PRD016,1,166.05,0.0,166.05
ITM0001818,TXN001560,PRD007,1,361.62,0.0,361.62
ITM0001819,TXN001561,PRD007,1,367.15,0.0,367.15
ITM0001820,TXN001562,PRD004,2,36.4,0.0,72.8
ITM0001821,TXN001563,PRD007,1,372.98,0.0,372.98
ITM0001822,TXN001564,PRD008,1,536.9,0.0,536.9
ITM0001823,TXN001564,PRD002,1,54.86,0.0,54.86
ITM0001824,TXN001565,PRD005,2,535.9,0.12,943.18
ITM0001825,TXN001566,PRD005,1,589.73,0.11,524.86
ITM0001826,TXN001567,PRD002,1,64.96,0.0,64.96
ITM0001827,TXN001568,PRD005,1,597.44,0.15,507.82
ITM0001828,TXN001569,PRD012,1,60.35,0.0,60.35
ITM0001829,TXN001570,PRD020,3,23.34,0.0,70.02
ITM0001830,TXN001571,PRD001,1,135.51,0.0,135.51
ITM0001831,TXN001572,PRD009,1,52.97,0.0,52.97
ITM0001832,TXN001573,PRD005,1,634.55,0.12,558.4
ITM0001833,TXN001574,PRD011,1,41.36,0.0,41.36
ITM0001834,TXN001575,PRD007,2,367.23,0.0,734.46
ITM0001835,TXN001576,PRD017,1,209.19,0.05,198.73
ITM0001836,TXN001577,PRD015,3,272.1,0.0,816.3
ITM0001837,TXN001578,PRD004,1,38.27,0.0,38.27
ITM0001838,TXN001579,PRD017,2,202.19,0.0,404.38
ITM0001839,TXN001580,PRD020,2,21.32,0.0,42.64
ITM0001840,TXN001581,PRD018,1,147.83,0.0,147.83
ITM0001841,TXN001582,PRD004,1,35.92,0.0,35.92
ITM0001842,TXN001583,PRD019,2,456.03,0.0,912.06
ITM0001843,TXN001584,PRD002,1,61.77,0.0,61.77
ITM0001844,TXN001585,PRD012,1,60.45,0.18,49.57
ITM0001845,TXN001586,PRD016,1,155.02,0.18,127.12
ITM0001846,TXN001587,PRD017,1,228.99,0.0,228.99
ITM0001847,TXN001588,PRD003,3,188.16,0.0,564.48
ITM0001848,TXN001589,PRD019,1,382.83,0.07,356.03
ITM0001849,TXN001590,PRD020,1,25.79,0.0,25.79
ITM0001850,TXN001591,PRD004,1,31.87,0.15,27.09
ITM0001851,TXN001592,PRD003,2,199.62,0.0,399.24
ITM0001852,TXN001593,PRD007,1,370.5,0.0,370.5
ITM0001853,TXN001594,PRD014,2,97.17,0.0,194.34
ITM0001854,TXN001595,PRD010,1,283.49,0.0,283.49
ITM0001855,TXN001596,PRD006,1,31.08,0.0,31.08
ITM0001856,TXN001597,PRD018,1,168.6,0.15,143.31
ITM0001857,TXN001598,PRD012,2,66.11,0.19,107.1
ITM0001858,TXN001599,PRD013,1,159.07,0.0,159.07
ITM0001859,TXN001599,PRD008,2,450.46,0.0,900.92
ITM0001860,TXN001599,PRD005,1,559.93,0.0,559.93
ITM0001861,TXN001600,PRD015,1,269.69,0.0,269.69
ITM0001862,TXN001601,PRD001,2,128.67,0.0,257.34
ITM0001863,TXN001601,PRD005,1,614.39,0.0,614.39
ITM0001864,TXN001602,PRD005,2,632.17,0.0,1264.34
